time,pm10,pm2_5,co,no2,so2,o3,aerosol_optical_depth,dust,nh3,aqi,dominant_pollutant,aqi_category,hour,day_of_week,day_of_month,month,day_of_year,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,day_of_year_sin,day_of_year_cos,is_weekend,pm2_5_lag_1,pm2_5_lag_3,pm2_5_lag_6,pm2_5_lag_12,pm2_5_lag_24,pm10_lag_1,pm10_lag_3,pm10_lag_6,pm10_lag_12,pm10_lag_24,co_lag_1,co_lag_3,co_lag_6,co_lag_12,co_lag_24,no2_lag_1,no2_lag_3,no2_lag_6,no2_lag_12,no2_lag_24,so2_lag_1,so2_lag_3,so2_lag_6,so2_lag_12,so2_lag_24,o3_lag_1,o3_lag_3,o3_lag_6,o3_lag_12,o3_lag_24,pm2_5_rolling_mean_3,pm2_5_rolling_std_3,pm2_5_rolling_min_3,pm2_5_rolling_max_3,pm2_5_rolling_mean_6,pm2_5_rolling_std_6,pm2_5_rolling_min_6,pm2_5_rolling_max_6,pm2_5_rolling_mean_12,pm2_5_rolling_std_12,pm2_5_rolling_min_12,pm2_5_rolling_max_12,pm2_5_rolling_mean_24,pm2_5_rolling_std_24,pm2_5_rolling_min_24,pm2_5_rolling_max_24,pm10_rolling_mean_3,pm10_rolling_std_3,pm10_rolling_min_3,pm10_rolling_max_3,pm10_rolling_mean_6,pm10_rolling_std_6,pm10_rolling_min_6,pm10_rolling_max_6,pm10_rolling_mean_12,pm10_rolling_std_12,pm10_rolling_min_12,pm10_rolling_max_12,pm10_rolling_mean_24,pm10_rolling_std_24,pm10_rolling_min_24,pm10_rolling_max_24,co_rolling_mean_3,co_rolling_std_3,co_rolling_min_3,co_rolling_max_3,co_rolling_mean_6,co_rolling_std_6,co_rolling_min_6,co_rolling_max_6,co_rolling_mean_12,co_rolling_std_12,co_rolling_min_12,co_rolling_max_12,co_rolling_mean_24,co_rolling_std_24,co_rolling_min_24,co_rolling_max_24,no2_rolling_mean_3,no2_rolling_std_3,no2_rolling_min_3,no2_rolling_max_3,no2_rolling_mean_6,no2_rolling_std_6,no2_rolling_min_6,no2_rolling_max_6,no2_rolling_mean_12,no2_rolling_std_12,no2_rolling_min_12,no2_rolling_max_12,no2_rolling_mean_24,no2_rolling_std_24,no2_rolling_min_24,no2_rolling_max_24,so2_rolling_mean_3,so2_rolling_std_3,so2_rolling_min_3,so2_rolling_max_3,so2_rolling_mean_6,so2_rolling_std_6,so2_rolling_min_6,so2_rolling_max_6,so2_rolling_mean_12,so2_rolling_std_12,so2_rolling_min_12,so2_rolling_max_12,so2_rolling_mean_24,so2_rolling_std_24,so2_rolling_min_24,so2_rolling_max_24,o3_rolling_mean_3,o3_rolling_std_3,o3_rolling_min_3,o3_rolling_max_3,o3_rolling_mean_6,o3_rolling_std_6,o3_rolling_min_6,o3_rolling_max_6,o3_rolling_mean_12,o3_rolling_std_12,o3_rolling_min_12,o3_rolling_max_12,o3_rolling_mean_24,o3_rolling_std_24,o3_rolling_min_24,o3_rolling_max_24,pm2_5_pm10_ratio,pm2_5_normalized,pm10_normalized,co_normalized,no2_normalized,so2_normalized,o3_normalized
2025-12-11 01:00:00,34.2,31.8,954.0,65.5,22.2,24.0,0.08,1.0,0,92,PM2.5,Moderate,1,3,11,12,345,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.33752289959411347,0.941317317512847,0,36.6,39.0,29.5,18.6,44.7,38.8,40.4,29.7,18.7,45.2,1252.0,1597.0,1288.0,868.0,1930.0,77.9,90.5,64.6,16.9,66.1,26.2,29.1,29.7,58.2,24.2,14.0,4.0,50.0,150.0,12.0,35.83333333333333,3.7098966742114268,31.8,39.1,36.333333333333336,2.904938324072838,31.8,39.1,28.166666666666668,9.46710412988363,14.6,39.1,28.825,8.680575516885094,14.6,41.7,37.96666666666667,3.426854728951239,34.2,40.9,37.916666666666664,2.8680423055917914,34.2,40.9,29.024999999999995,10.153649142504952,14.8,40.9,29.325000000000003,9.05462889067368,14.8,41.9,1227.3333333333333,261.8727426314738,954.0,1476.0,1416.1666666666667,266.00407265052075,954.0,1645.0,1065.6666666666667,460.50709861932324,475.0,1645.0,1138.8333333333333,481.6953454177244,373.0,1876.0,76.60000000000001,10.510470969466787,65.5,86.4,82.46666666666667,9.55963737108594,65.5,90.6,54.291666666666664,33.45986628059277,10.0,90.6,49.4125,25.321949792706512,10.0,90.6,25.766666666666662,3.3709543653590135,22.2,28.9,27.03333333333333,2.5819888974716854,22.2,29.1,34.43333333333334,10.9034050839287,22.2,56.2,31.924999999999997,15.224729597084703,13.0,58.2,15.333333333333334,8.08290376865542,8.0,24.0,11.666666666666666,7.840068026919052,4.0,24.0,67.33333333333333,65.22734135779305,4.0,160.0,56.916666666666664,59.66567483589866,2.0,160.0,0.9298245342156569,-0.35439416773060844,-0.596892751732366,0.09933625993732796,1.309938241084536,0.06156384347208609,-1.1163422774839238
2025-12-11 02:00:00,29.0,26.4,718.0,53.6,18.9,33.0,0.08,1.0,0,500,NO2,Hazardous,2,3,11,12,345,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.33752289959411347,0.941317317512847,0,31.8,39.1,34.0,17.9,40.4,34.2,40.9,34.6,18.0,40.9,954.0,1476.0,1573.0,584.0,1440.0,65.5,86.4,83.9,10.5,61.3,22.2,28.9,27.8,56.2,18.2,24.0,8.0,16.0,160.0,12.0,31.59999999999999,5.102940328868311,26.4,36.6,35.06666666666666,5.015841571129122,26.4,39.1,28.875,8.93197779177301,14.6,39.1,28.24166666666667,8.332331823876517,14.6,41.7,34.0,4.903060268852838,29.0,38.8,36.98333333333333,4.569646229924629,29.0,40.9,29.941666666666663,9.546199465882998,14.8,40.9,28.829166666666666,8.712583561655915,14.8,41.9,974.6666666666666,267.59920278903894,718.0,1252.0,1273.6666666666667,372.7716012073133,718.0,1645.0,1076.8333333333333,449.2526791205245,475.0,1645.0,1108.75,484.605554526834,373.0,1876.0,65.66666666666666,12.150857308574349,53.6,77.9,77.41666666666667,15.067503664066685,53.6,90.6,57.88333333333333,30.51550524907065,10.0,90.6,49.09166666666667,25.21333181967978,10.0,90.6,22.433333333333326,3.655589327773641,18.9,26.2,25.549999999999997,4.139927535597771,18.9,29.1,31.325,9.33849559618677,18.9,52.1,31.95416666666667,15.197939767889757,13.0,58.2,23.666666666666668,9.504384952922727,14.0,33.0,14.5,11.794066304716566,4.0,33.0,56.75,58.81268416066228,4.0,158.0,57.791666666666664,59.12990795268293,2.0,160.0,0.910344796195007,-0.7148397726624538,-0.8284982416541643,-0.34118731002066166,0.8430893189033976,-0.26480830266400857,-0.9242371514915755
2025-12-11 03:00:00,24.7,21.9,511.0,41.6,16.6,41.0,0.08,1.0,0,71,PM2.5,Moderate,3,3,11,12,345,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.33752289959411347,0.941317317512847,0,26.4,36.6,37.5,17.9,35.3,29.0,38.8,38.6,18.0,35.5,718.0,1252.0,1645.0,475.0,971.0,53.6,77.9,90.6,10.0,57.7,18.9,26.2,28.0,52.1,14.9,33.0,14.0,4.0,158.0,11.0,26.699999999999992,4.95681349255642,21.9,31.8,32.46666666666666,7.108773921476681,21.9,39.1,29.20833333333334,8.551709912306508,14.6,39.1,27.683333333333334,8.287637029710504,14.6,41.7,29.3,4.757099956907001,24.7,34.2,34.666666666666664,6.640381515143887,24.7,40.9,30.5,8.962345472231972,14.8,40.9,28.379166666666663,8.631589060546219,14.8,41.9,727.6666666666666,221.658145199603,511.0,954.0,1084.6666666666667,429.93937557133006,511.0,1597.0,1079.8333333333333,444.96819770596665,476.0,1645.0,1089.5833333333333,499.16851878391424,373.0,1876.0,53.56666666666666,11.950034867452546,41.6,65.5,69.25,19.204244322544856,41.6,90.5,60.51666666666667,27.190032710312735,13.8,90.6,48.42083333333334,25.188506336209713,10.0,90.6,19.233333333333327,2.814841617805895,16.6,22.2,23.650000000000002,5.256139267561403,16.6,29.1,28.36666666666667,7.624641074513026,16.6,46.0,32.025,15.118754549579602,13.0,58.2,32.666666666666664,8.504900548116009,24.0,41.0,20.666666666666668,14.555640372952166,4.0,41.0,47.0,49.45521389922582,4.0,147.0,59.041666666666664,58.41045109482935,2.0,160.0,0.8866396402170186,-1.0152111101056582,-1.0200181660125742,-0.7275787463821186,0.37231729653586293,-0.4922797984558318,-0.753477039498377
2025-12-11 04:00:00,21.8,18.9,364.0,30.0,15.0,48.0,0.08,2.0,0,65,PM2.5,Moderate,4,3,11,12,345,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.33752289959411347,0.941317317512847,0,21.9,31.8,39.0,17.3,30.6,24.7,34.2,40.4,17.4,30.7,511.0,954.0,1597.0,476.0,534.0,41.6,65.5,90.5,13.8,54.9,16.6,22.2,29.1,46.0,13.0,41.0,24.0,4.0,147.0,11.0,22.39999999999999,3.7749172176338206,18.9,26.4,29.11666666666667,8.083419243529733,18.9,39.1,29.34166666666667,8.35947566138764,14.6,39.1,27.195833333333336,8.451111538246366,14.6,41.7,25.166666666666668,3.6226141573922885,21.8,29.0,31.566666666666663,7.687565717876173,21.8,40.9,30.866666666666664,8.453222444545645,14.8,40.9,28.008333333333336,8.718292446827071,14.8,41.9,531.0,177.84543851331765,364.0,718.0,879.1666666666666,430.7511656010536,364.0,1476.0,1070.5,459.71542580956753,364.0,1645.0,1082.5,508.51386198026734,364.0,1876.0,41.73333333333333,11.800564958226735,30.0,53.6,59.166666666666664,21.55445816221468,30.0,86.4,61.86666666666667,24.971304743766563,19.4,90.6,47.38333333333333,25.421758340080466,10.0,90.6,16.83333333333333,1.960442127003954,15.0,18.9,21.3,5.479416027278939,15.0,28.9,25.783333333333335,6.231420870123093,15.0,34.5,32.10833333333333,15.014483345920587,14.5,58.2,40.666666666666664,7.5055534994658455,33.0,48.0,28.0,15.530614926655211,8.0,48.0,38.75,38.243537778534275,4.0,128.0,60.583333333333336,57.569554655116164,2.0,160.0,0.8669724372948422,-1.2154586684011277,-1.1491827661612695,-1.0019726649576461,-0.08276232508608729,-0.6505208390066657,-0.6040619415043282
2025-12-11 05:00:00,25.9,22.4,510.0,31.8,17.4,44.0,0.08,2.0,0,72,PM2.5,Moderate,5,3,11,12,345,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.33752289959411347,0.941317317512847,0,18.9,26.4,39.1,14.6,23.6,21.8,29.0,40.9,14.8,23.7,364.0,718.0,1476.0,586.0,373.0,30.0,53.6,86.4,19.4,53.9,15.0,18.9,28.9,34.5,14.6,48.0,33.0,8.0,128.0,11.0,21.06666666666666,1.8929694485969013,18.9,22.4,26.333333333333332,6.718233894906209,18.9,36.6,29.991666666666664,7.351494385291239,18.9,39.1,27.145833333333332,8.476821551925296,14.6,41.7,24.133333333333336,2.107921567169737,21.8,25.9,29.066666666666666,6.371708300500369,21.8,38.8,31.791666666666668,7.021325740308284,21.8,40.9,28.099999999999998,8.682516165059408,14.8,41.9,461.6666666666667,84.58329228238472,364.0,511.0,718.1666666666666,332.3494646703483,364.0,1252.0,1064.1666666666667,467.45536166730875,364.0,1645.0,1088.2083333333333,500.9152474670011,364.0,1876.0,34.46666666666666,6.242862591257879,30.0,41.6,50.06666666666667,19.14885549234374,30.0,77.9,62.9,23.251588411038963,30.0,90.6,46.462500000000006,25.57523959682067,10.0,90.6,16.33333333333333,1.2220201853208987,15.0,17.4,19.383333333333333,4.135899740886897,15.0,26.2,24.358333333333334,6.008094287683617,15.0,32.5,32.225,14.882824942223458,14.5,58.2,44.333333333333336,3.5118845842857667,41.0,48.0,34.0,13.007690033208949,14.0,48.0,31.75,26.219787808585874,4.0,95.0,61.958333333333336,56.72165384130433,2.0,160.0,0.8648648314724003,-0.9818365170564133,-0.9665707452613902,-0.7294453716785508,-0.01214652173095706,-0.4131592781804152,-0.6894419975009275
2025-12-11 06:00:00,26.3,22.6,1291.0,40.5,19.7,32.0,0.08,2.0,0,73,PM2.5,Moderate,6,3,11,12,345,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.33752289959411347,0.941317317512847,0,22.4,21.9,36.6,22.8,23.3,25.9,24.7,38.8,22.9,23.4,510.0,511.0,1252.0,882.0,726.0,31.8,41.6,77.9,38.4,51.4,17.4,16.6,26.2,32.5,14.5,44.0,41.0,14.0,95.0,6.0,21.299999999999994,2.0808652046655944,18.9,22.6,24.0,4.506439836500635,18.9,31.8,29.974999999999998,7.36948561175182,18.9,39.1,27.116666666666664,8.491820446332483,14.6,41.7,24.666666666666668,2.4906491790975256,21.8,26.3,26.983333333333334,4.23953613814832,21.8,34.2,32.075,6.690716091584093,21.8,40.9,28.22083333333333,8.63430867133439,14.8,41.9,721.6666666666666,498.43187431516486,364.0,1291.0,724.6666666666666,345.01806715977506,364.0,1291.0,1098.25,467.8760762501882,364.0,1645.0,1111.75,496.4087770306271,364.0,1876.0,34.099999999999994,5.615158056546014,30.0,40.5,43.833333333333336,13.543214783302478,30.0,65.5,63.074999999999996,23.05752194364815,30.0,90.6,46.00833333333333,25.58052786392616,10.0,90.6,17.36666666666666,2.3501772982759968,15.0,19.7,18.3,2.5345611059909,15.0,22.2,23.291666666666668,5.55001364999682,15.0,29.7,32.44166666666667,14.649585738813219,14.8,58.2,41.333333333333336,8.326663997865172,32.0,48.0,37.0,8.899438184517173,24.0,48.0,26.5,17.138473465488925,4.0,50.0,63.041666666666664,55.84799180280162,2.0,160.0,0.8593155566800168,-0.9684866798367151,-0.9487549383443287,0.7283889848349656,0.3291631944855055,-0.18568778238859163,-0.9455821654907253
2025-12-11 07:00:00,32.1,28.3,2363.0,51.9,23.0,18.0,0.09,2.0,0,85,PM2.5,Moderate,7,3,11,12,345,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.33752289959411347,0.941317317512847,0,22.6,18.9,31.8,29.5,28.9,26.3,21.8,34.2,29.7,29.0,1291.0,364.0,954.0,1288.0,1355.0,40.5,30.0,65.5,64.6,47.9,19.7,15.0,22.2,29.7,14.8,32.0,48.0,24.0,50.0,2.0,24.433333333333326,3.3501243757989223,22.4,28.3,23.416666666666668,3.380779002932092,18.9,28.3,29.875,7.384643156270549,18.9,39.1,27.091666666666665,8.48722398752911,14.6,41.7,28.099999999999998,3.469870314580204,25.9,32.1,26.633333333333336,3.556215216584284,21.8,32.1,32.275,6.6490088119823305,21.8,40.9,28.349999999999998,8.669587021907732,14.8,41.9,1388.0,930.300489089411,510.0,2363.0,959.5,761.032128099727,364.0,2363.0,1187.8333333333333,593.546633433806,364.0,2363.0,1153.75,556.8474344175347,364.0,2363.0,41.4,10.080178569846632,31.8,51.9,41.56666666666667,9.81726370566986,30.0,53.6,62.01666666666666,23.271630537604917,30.0,90.6,46.17499999999999,25.60640629760963,10.0,90.6,20.033333333333328,2.8148416178059152,17.4,23.0,18.433333333333334,2.7890261143754933,15.0,23.0,22.733333333333334,5.170780376013778,15.0,29.1,32.78333333333333,14.311979374747137,15.0,58.2,31.333333333333332,13.012814197295834,18.0,44.0,36.0,10.78888316741092,18.0,48.0,23.833333333333332,15.56705923844733,4.0,48.0,63.708333333333336,55.17913843873044,4.0,160.0,0.8816199102299094,-0.5880163190753229,-0.6904257380469384,2.7294113026102407,0.7763966157346633,0.14068436374750304,-1.2444123614788227
2025-12-11 08:00:00,45.3,41.6,2932.0,56.7,26.2,17.0,0.09,2.0,0,116,PM2.5,Unhealthy for Sensitive Groups,8,3,11,12,345,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.33752289959411347,0.941317317512847,0,28.3,22.4,26.4,34.0,41.7,32.1,25.9,29.0,34.6,41.9,2363.0,510.0,718.0,1573.0,1801.0,51.9,31.8,53.6,83.9,44.5,23.0,17.4,18.9,27.8,18.7,18.0,44.0,33.0,16.0,8.0,30.83333333333333,9.750042734948588,22.6,41.6,25.95,8.250757540977675,18.9,41.6,30.50833333333333,8.065127889797331,18.9,41.6,27.087500000000002,8.479761712197398,14.6,41.6,34.56666666666666,9.737213838328522,26.3,45.3,29.349999999999998,8.506409348250212,21.8,45.3,33.166666666666664,7.633697225678641,21.8,45.3,28.491666666666664,8.924656450173273,14.8,45.3,2195.3333333333335,833.2492624259165,1291.0,2932.0,1328.5,1087.3194102930368,364.0,2932.0,1301.0833333333333,775.4840668116827,364.0,2932.0,1200.875,653.4776741803604,364.0,2932.0,49.699999999999996,8.321057625085725,40.5,56.7,42.083333333333336,10.625519595138053,30.0,56.7,59.75,22.248575030978696,30.0,90.6,46.68333333333333,25.692659528028425,10.0,90.6,22.966666666666658,3.250128202599492,19.7,26.2,19.650000000000002,4.245350397788337,15.0,26.2,22.599999999999998,5.047411577864749,15.0,29.1,33.09583333333334,14.0709530954549,15.0,58.2,22.333333333333332,8.386497083606718,17.0,32.0,33.333333333333336,13.351654079802634,17.0,48.0,23.916666666666668,15.523930695620207,4.0,48.0,64.08333333333333,54.81345175003689,4.0,160.0,0.9183222755337247,0.29974785603459214,-0.10250410978391243,3.7915210962801393,0.9647054246816774,0.45716644484917046,-1.2657573754779725
2025-12-11 09:00:00,52.5,49.9,2500.0,48.8,29.0,43.0,0.1,2.0,0,136,PM2.5,Unhealthy for Sensitive Groups,9,3,11,12,345,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.33752289959411347,0.941317317512847,0,41.6,22.6,21.9,37.5,39.9,45.3,26.3,24.7,38.6,40.0,2932.0,1291.0,511.0,1645.0,1876.0,56.7,40.5,41.6,90.6,42.3,26.2,19.7,16.6,28.0,29.5,17.0,32.0,41.0,4.0,35.0,39.93333333333333,10.896023739572431,28.3,49.9,30.616666666666664,12.384735227959736,18.9,49.9,31.541666666666668,9.675879883253527,18.9,49.9,27.504166666666663,9.338861264101837,14.6,49.9,43.300000000000004,10.34601372510209,32.1,52.5,33.983333333333334,12.225287999334196,21.8,52.5,34.324999999999996,9.386462689329894,21.8,52.5,29.0125,9.933225427387656,14.8,52.5,2598.3333333333335,296.97194031311335,2363.0,2932.0,1660.0,1091.4275056090512,364.0,2932.0,1372.3333333333333,846.0246432401926,364.0,2932.0,1226.875,692.7408896675514,364.0,2932.0,52.46666666666666,3.9803684921538682,48.8,56.7,43.28333333333333,10.961280338841021,30.0,56.7,56.26666666666666,20.1529755679508,30.0,90.5,46.95416666666666,25.67870000716493,10.0,90.6,26.066666666666663,3.0022213997860003,23.0,29.0,21.71666666666667,5.340568009740903,15.0,29.0,22.683333333333334,5.151845800440327,15.0,29.1,33.075,14.076877432899265,15.0,58.2,26.0,14.730919862656597,17.0,43.0,33.666666666666664,13.603921003398623,17.0,48.0,27.166666666666668,15.05042031024871,4.0,48.0,64.41666666666667,54.65298962876887,4.0,160.0,0.9504761723718824,0.8537661006520577,0.21818041472319286,2.985138968221446,0.6547805099563836,0.7340882658131296,-0.7107870115000773
2025-12-11 10:00:00,30.6,25.4,1564.0,34.2,31.7,83.0,0.1,3.0,0,78,PM2.5,Moderate,10,3,11,12,345,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.33752289959411347,0.941317317512847,0,49.9,28.3,18.9,39.0,28.8,52.5,32.1,21.8,40.4,28.8,2500.0,2363.0,364.0,1597.0,1766.0,48.8,51.9,30.0,90.5,40.1,29.0,23.0,15.0,29.1,43.9,43.0,18.0,48.0,4.0,74.0,38.96666666666666,12.460470831125354,25.4,49.9,31.700000000000003,11.400000000000011,22.4,49.9,30.40833333333333,9.518064961222922,18.9,49.9,27.3625,9.344136152410208,14.6,49.9,42.79999999999999,11.16198907005382,30.6,52.5,35.449999999999996,10.930644994692575,25.9,52.5,33.50833333333333,9.234959106404865,21.8,52.5,29.087499999999995,9.938345260743132,14.8,52.5,2332.0,699.302509648007,1564.0,2932.0,1860.0,899.5187602268195,510.0,2932.0,1369.5833333333333,845.2812827513071,364.0,2932.0,1218.4583333333333,687.1100778317623,364.0,2932.0,46.56666666666666,11.415048547129787,34.2,56.7,43.98333333333333,10.03860880135603,31.8,56.7,51.574999999999996,17.88458579589996,30.0,86.4,46.708333333333336,25.77523106068858,10.0,90.6,28.966666666666658,2.7501515109777808,26.2,31.7,24.5,5.489626581107387,17.4,31.7,22.900000000000002,5.489825299422679,15.0,31.7,32.56666666666666,13.887988763102346,15.0,58.2,47.666666666666664,33.246553706111314,17.0,83.0,39.5,24.28785704832852,17.0,83.0,33.75,20.343080127918313,8.0,83.0,64.79166666666667,54.75239059038717,4.0,160.0,0.830065332350806,-0.7815889587609437,-0.7572350139859186,1.2379776907609452,0.08200788274254996,1.0011200217426615,0.14301354846591546
2025-12-11 11:00:00,27.7,21.7,818.0,22.0,33.8,116.0,0.11,4.0,0,71,PM2.5,Moderate,11,3,11,12,345,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.33752289959411347,0.941317317512847,0,25.4,41.6,22.4,39.1,21.8,30.6,45.3,25.9,40.9,21.9,1564.0,2932.0,510.0,1476.0,1572.0,34.2,56.7,31.8,86.4,36.1,31.7,26.2,17.4,28.9,54.5,83.0,17.0,44.0,8.0,107.0,32.33333333333333,15.325251493314038,21.7,49.9,31.583333333333332,11.517190050818252,21.7,49.9,28.958333333333332,9.398206630990131,18.9,49.9,27.358333333333334,9.346746314448868,14.6,49.9,36.93333333333333,13.558883926538199,27.7,52.5,35.75,10.636869840324163,26.3,52.5,32.40833333333334,9.058944182241671,21.8,52.5,29.329166666666666,9.825852288142856,14.8,52.5,1627.3333333333333,842.7866475765568,818.0,2500.0,1911.3333333333333,811.5569398795508,818.0,2932.0,1314.75,858.981651301543,364.0,2932.0,1187.0416666666667,687.4797375143162,364.0,2932.0,35.0,13.417898494175377,22.0,48.8,42.35,12.827275626569971,22.0,56.7,46.208333333333336,16.053119681705134,22.0,77.9,46.12083333333333,26.184977093026454,10.0,90.6,31.49999999999999,2.4062418831032644,29.0,33.8,27.23333333333333,5.327913913218471,19.7,33.8,23.308333333333334,6.122456181710834,15.0,33.8,31.704166666666666,13.086251636127784,15.0,58.2,80.66666666666667,36.55589327773763,43.0,116.0,51.5,39.79321550214354,17.0,116.0,42.75,29.668241360999847,14.0,116.0,65.16666666666667,55.08386228341264,4.0,160.0,0.7833934735237013,-1.028560947325356,-0.8863996141346139,-0.15452478037744571,-0.39661033999777706,1.2088113874656305,0.8473990104378595
2025-12-11 12:00:00,23.9,17.9,540.0,15.1,35.1,134.0,0.11,6.0,0,500,SO2,Hazardous,12,3,11,12,345,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.33752289959411347,0.941317317512847,0,21.7,49.9,22.6,36.6,20.9,27.7,52.5,26.3,38.8,21.0,818.0,2500.0,1291.0,1252.0,1262.0,22.0,48.8,40.5,77.9,27.4,33.8,29.0,19.7,26.2,58.2,116.0,43.0,32.0,14.0,131.0,21.666666666666657,3.7501111094634934,17.9,25.4,30.8,12.37804507989853,17.9,49.9,27.400000000000002,9.564802901547614,17.9,49.9,27.23333333333333,9.456291518103654,14.6,49.9,27.399999999999995,3.360059523283051,23.9,30.6,35.35,11.098423311443742,23.9,52.5,31.166666666666668,9.124127189473937,21.8,52.5,29.45,9.736395190435948,14.8,52.5,974.0,529.5243148336016,540.0,1564.0,1786.1666666666667,969.0061747309259,540.0,2932.0,1255.4166666666667,887.816469397438,364.0,2932.0,1156.9583333333333,699.7445794354356,364.0,2932.0,23.766666666666662,9.671780256670672,15.1,34.2,38.11666666666667,17.05466700544642,15.1,56.7,40.975,14.98314962640598,15.1,65.5,45.60833333333334,26.682952001910003,10.0,90.6,33.533333333333324,1.7156145643278802,31.7,35.1,29.8,4.637671829700745,23.0,35.1,24.049999999999997,6.983161565834274,15.0,35.1,30.74166666666667,11.843211839136622,15.0,58.2,111.0,25.86503431275532,83.0,134.0,68.5,50.21852247926088,17.0,134.0,52.75,38.11734274817456,17.0,134.0,65.29166666666667,55.242925312671915,4.0,160.0,0.7489539435584124,-1.2822078544996176,-1.055649779846697,-0.673446612785586,-0.6673042528591094,1.3373822329131833,1.2316092624225563
2025-12-11 13:00:00,22.3,16.5,452.0,10.6,35.7,145.0,0.11,8.0,0,500,SO2,Hazardous,13,3,11,12,345,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.33752289959411347,0.941317317512847,0,17.9,25.4,28.3,31.8,18.6,23.9,30.6,32.1,34.2,18.7,540.0,1564.0,2363.0,954.0,868.0,15.1,34.2,51.9,65.5,16.9,35.1,31.7,23.0,22.2,58.2,134.0,83.0,18.0,24.0,150.0,18.699999999999992,2.69072480941241,16.5,21.7,28.833333333333332,13.719426615812585,16.5,49.9,26.125,9.93745211537916,16.5,49.9,27.145833333333332,9.54891203302709,14.6,49.9,24.63333333333333,2.773685875029683,22.3,27.7,33.71666666666667,12.32565076037224,22.3,52.5,30.174999999999997,9.406779470148146,21.8,52.5,29.600000000000005,9.590212401873064,14.8,52.5,603.3333333333334,191.04275263230184,452.0,818.0,1467.6666666666667,1051.9957541105682,452.0,2932.0,1213.5833333333333,914.7292156036051,364.0,2932.0,1139.625,712.2540956281894,364.0,2932.0,15.899999999999997,5.741950887981313,10.6,22.0,31.233333333333334,18.63981401910069,10.6,56.7,36.4,15.194017961624848,10.6,56.7,45.34583333333333,27.00668160750736,10.0,90.6,34.86666666666666,0.971253485622637,33.8,35.7,31.916666666666668,3.7209765743237564,26.2,35.7,25.175,7.707861983950928,15.0,35.7,29.804166666666664,10.374612791796588,15.0,56.2,131.66666666666666,14.640127503998844,116.0,145.0,89.66666666666667,51.42632270215992,17.0,145.0,62.833333333333336,45.17206162569016,17.0,145.0,65.08333333333333,54.91805489657465,4.0,160.0,0.739910280721512,-1.3756567150375032,-1.1269130075149427,-0.8377096388716161,-0.8438437612469349,1.396722623119746,1.4664044164132042
